,TaskTypeID,SubTaskTypeID,AppointmentStatus,LanguageID,ForcedAppointment,SameDayAsApplied,LobbyBureauID,DayNumberOfWeek,DayNumberOfMonth,AppHour,Attempts,Reschedules,NoShows
62982,162,209,1,1,0,0.0,1,3.0,11.0,9,0.0,0.0,0.0
62984,162,210,1,1,0,0.0,2,4.0,18.0,14,1.0,0.0,0.0
62986,162,210,1,1,0,0.0,2,4.0,27.0,13,1.0,0.0,0.0
62988,162,210,1,1,0,0.0,2,1.0,1.0,13,2.0,0.0,0.0
62989,162,210,1,1,0,0.0,3,1.0,25.0,14,0.0,0.0,0.0
62991,162,209,0,1,0,0.0,2,1.0,1.0,8,0.0,0.0,1.0
62992,162,209,1,1,0,0.0,5,4.0,20.0,14,0.0,1.0,2.0
62993,162,210,1,1,0,0.0,7,1.0,30.0,14,1.0,0.0,0.0
62994,162,209,0,1,0,0.0,2,5.0,22.0,14,0.0,0.0,1.0
62997,162,210,1,1,0,0.0,7,2.0,20.0,8,1.0,0.0,0.0
62998,162,210,0,1,0,0.0,2,5.0,9.0,8,2.0,1.0,1.0
62999,162,209,1,27,0,0.0,6,1.0,5.0,9,0.0,1.0,0.0
63000,162,210,1,1,0,0.0,2,3.0,19.0,8,1.0,0.0,0.0
63001,162,210,1,1,0,0.0,2,3.0,25.0,15,1.0,1.0,0.0
63002,162,209,0,1,0,0.0,1,1.0,29.0,12,0.0,1.0,2.0
63003,162,209,0,1,0,0.0,2,5.0,8.0,10,0.0,0.0,1.0
63004,162,209,1,1,0,0.0,1,2.0,30.0,12,0.0,0.0,0.0
63005,162,210,1,1,0,0.0,2,2.0,12.0,14,0.0,0.0,0.0
63006,162,209,0,7,0,0.0,5,4.0,20.0,9,0.0,0.0,1.0
63007,162,209,1,3,0,0.0,7,5.0,8.0,14,0.0,1.0,1.0
63009,162,209,1,1,0,0.0,7,5.0,26.0,13,0.0,3.0,1.0
63011,162,210,1,1,0,0.0,2,4.0,4.0,8,1.0,0.0,0.0
63012,162,209,1,1,0,0.0,3,3.0,5.0,9,0.0,1.0,1.0
63013,162,209,0,1,0,0.0,1,1.0,13.0,14,0.0,0.0,1.0
63014,162,209,1,1,0,0.0,7,3.0,26.0,13,0.0,0.0,0.0
63015,162,209,1,1,1,0.0,5,5.0,24.0,13,0.0,2.0,1.0
63016,162,209,1,1,0,0.0,7,5.0,31.0,13,0.0,1.0,1.0
63019,162,210,1,1,0,0.0,2,4.0,4.0,8,2.0,0.0,0.0
63020,162,210,1,1,0,0.0,2,2.0,11.0,7,1.0,1.0,1.0
63021,162,209,1,1,0,0.0,7,3.0,28.0,13,0.0,0.0,0.0
63023,162,209,0,1,0,0.0,1,5.0,19.0,10,0.0,0.0,1.0
63026,162,209,0,1,0,0.0,6,2.0,27.0,13,0.0,0.0,1.0
63028,162,209,0,1,0,0.0,6,1.0,30.0,9,0.0,0.0,1.0
63029,162,210,1,1,0,0.0,2,1.0,16.0,8,0.0,0.0,0.0
63032,162,210,1,1,0,0.0,2,3.0,7.0,10,2.0,1.0,1.0
63033,162,209,1,1,0,0.0,7,5.0,29.0,8,0.0,1.0,1.0
63034,162,210,1,17,0,0.0,7,1.0,13.0,14,2.0,0.0,0.0
63035,162,209,1,1,0,0.0,5,2.0,10.0,9,0.0,0.0,0.0
63036,162,209,1,1,0,0.0,3,5.0,5.0,9,0.0,0.0,0.0
63038,162,210,1,1,0,0.0,2,1.0,9.0,8,0.0,0.0,0.0
63039,162,209,1,1,0,0.0,1,4.0,27.0,8,0.0,0.0,0.0
63040,162,209,1,1,0,0.0,7,2.0,18.0,8,0.0,0.0,0.0
63041,162,209,1,1,0,0.0,5,1.0,25.0,14,0.0,0.0,0.0
63042,162,210,1,1,0,0.0,4,5.0,26.0,8,1.0,0.0,0.0
63043,162,209,1,1,0,0.0,7,5.0,15.0,14,0.0,0.0,0.0
63044,162,209,1,1,0,0.0,1,3.0,15.0,8,0.0,0.0,0.0
63045,162,210,1,1,0,0.0,7,4.0,16.0,13,1.0,0.0,0.0
63046,162,210,0,1,0,0.0,6,5.0,12.0,9,2.0,0.0,1.0
63047,162,209,1,1,0,0.0,1,4.0,26.0,12,0.0,0.0,0.0
63049,162,209,1,1,0,0.0,1,4.0,9.0,10,0.0,0.0,0.0
63050,162,209,0,1,0,0.0,7,4.0,8.0,14,0.0,0.0,1.0
63052,162,209,1,1,0,0.0,2,4.0,23.0,13,0.0,0.0,0.0
63053,162,210,1,1,0,0.0,2,1.0,25.0,13,0.0,1.0,1.0
63056,162,209,1,1,0,0.0,1,3.0,25.0,14,0.0,0.0,0.0
63058,162,210,1,1,0,0.0,2,3.0,26.0,7,2.0,0.0,0.0
63060,162,209,1,1,0,0.0,1,1.0,2.0,15,0.0,2.0,2.0
63061,162,210,1,1,0,0.0,7,1.0,23.0,8,0.0,1.0,1.0
63062,162,209,1,1,0,0.0,2,2.0,4.0,13,0.0,0.0,0.0
63063,162,209,1,1,0,0.0,5,4.0,8.0,13,0.0,0.0,0.0
63064,162,209,0,1,0,0.0,7,1.0,9.0,14,0.0,1.0,2.0
63065,162,209,1,1,0,0.0,7,2.0,10.0,11,0.0,0.0,0.0
63066,162,209,1,1,0,0.0,1,4.0,14.0,9,0.0,0.0,0.0
63068,162,210,1,1,0,0.0,2,5.0,27.0,8,1.0,0.0,0.0
63069,162,210,1,1,0,0.0,5,1.0,23.0,8,0.0,0.0,0.0
63070,162,209,0,1,0,0.0,1,5.0,10.0,12,0.0,0.0,1.0
63071,162,209,1,7,0,0.0,1,4.0,8.0,8,0.0,0.0,0.0
63072,162,209,0,1,0,0.0,5,4.0,15.0,14,0.0,0.0,1.0
63073,162,210,0,1,0,0.0,2,2.0,28.0,12,2.0,0.0,1.0
63074,162,209,0,1,0,0.0,7,5.0,20.0,8,0.0,0.0,1.0
63075,162,209,1,1,0,0.0,1,5.0,29.0,8,0.0,0.0,0.0
63076,162,210,1,1,0,0.0,2,5.0,19.0,15,1.0,0.0,0.0
63077,162,209,1,1,0,0.0,1,4.0,13.0,13,0.0,0.0,0.0
63078,162,209,1,1,0,0.0,1,3.0,15.0,8,0.0,0.0,0.0
63079,162,210,0,1,0,0.0,2,4.0,16.0,14,2.0,1.0,2.0
63080,162,209,1,1,0,0.0,7,3.0,8.0,13,0.0,0.0,0.0
63081,162,210,1,1,0,0.0,2,5.0,7.0,10,2.0,0.0,0.0
63082,162,209,1,1,0,0.0,5,3.0,10.0,14,0.0,0.0,0.0
63083,162,209,1,1,0,0.0,7,2.0,2.0,9,0.0,0.0,0.0
63084,162,209,1,1,0,0.0,5,4.0,23.0,8,0.0,0.0,1.0
63085,162,210,1,1,0,0.0,6,2.0,20.0,8,1.0,0.0,0.0
63086,162,209,1,1,0,0.0,3,2.0,27.0,9,0.0,0.0,0.0
63087,162,209,1,1,0,0.0,2,2.0,4.0,8,0.0,2.0,2.0
63088,162,209,1,1,0,0.0,1,5.0,7.0,10,0.0,0.0,0.0
63089,162,210,0,1,0,0.0,2,1.0,27.0,13,2.0,0.0,1.0
63090,162,209,1,1,0,0.0,4,4.0,13.0,14,0.0,1.0,1.0
63091,162,210,0,1,0,0.0,2,3.0,24.0,7,1.0,0.0,1.0
63092,162,210,1,1,0,0.0,6,1.0,23.0,13,0.0,0.0,0.0
63093,162,209,1,1,0,0.0,2,1.0,6.0,8,0.0,0.0,0.0
63094,162,210,0,1,0,0.0,2,1.0,3.0,11,2.0,0.0,1.0
63095,162,209,1,1,0,0.0,6,2.0,11.0,9,0.0,1.0,1.0
63096,162,209,1,1,0,0.0,5,5.0,14.0,8,0.0,0.0,0.0
63098,162,210,1,1,0,0.0,6,3.0,24.0,8,1.0,0.0,0.0
63099,162,210,0,1,0,0.0,2,5.0,8.0,15,0.0,0.0,1.0
63100,162,210,1,1,0,0.0,2,1.0,19.0,8,1.0,0.0,0.0
63102,162,209,1,1,0,0.0,1,5.0,20.0,13,0.0,0.0,0.0
63103,162,210,1,1,0,0.0,2,5.0,10.0,8,1.0,1.0,0.0
63104,162,210,1,1,0,0.0,2,4.0,29.0,15,1.0,0.0,0.0
63105,162,209,1,8,0,0.0,5,3.0,25.0,8,0.0,0.0,0.0
63106,162,209,1,1,0,0.0,3,2.0,16.0,8,0.0,0.0,0.0
63107,162,209,1,1,0,0.0,2,5.0,2.0,13,0.0,0.0,0.0
63108,162,209,1,1,0,1.0,5,4.0,5.0,9,0.0,0.0,0.0
63109,162,209,1,1,0,0.0,2,5.0,27.0,14,0.0,1.0,1.0
63110,162,210,1,1,0,0.0,7,2.0,27.0,8,1.0,0.0,0.0
63111,162,209,1,1,0,0.0,7,4.0,5.0,13,0.0,0.0,0.0
63112,162,210,1,1,0,0.0,2,4.0,6.0,8,1.0,1.0,0.0
63113,162,210,1,1,0,0.0,2,5.0,29.0,14,0.0,0.0,0.0
63114,162,210,1,1,0,0.0,2,5.0,8.0,8,0.0,0.0,0.0
63115,162,209,1,8,0,0.0,7,2.0,17.0,9,0.0,0.0,0.0
63116,162,209,1,1,0,0.0,5,5.0,19.0,13,0.0,0.0,0.0
63117,162,210,0,1,0,0.0,2,4.0,27.0,13,2.0,0.0,1.0
63121,162,210,0,1,0,0.0,2,3.0,15.0,14,1.0,1.0,2.0
63122,162,210,1,1,0,0.0,2,1.0,20.0,13,1.0,0.0,0.0
63123,162,209,1,1,0,0.0,5,1.0,25.0,8,0.0,0.0,0.0
63124,162,210,1,1,0,0.0,5,4.0,1.0,8,1.0,0.0,0.0
63125,162,209,1,7,0,0.0,3,2.0,31.0,9,0.0,0.0,0.0
63126,162,209,1,1,0,0.0,1,4.0,8.0,10,0.0,0.0,0.0
63127,162,210,0,1,0,0.0,2,2.0,18.0,8,2.0,0.0,1.0
63129,162,210,1,1,0,0.0,2,3.0,19.0,7,1.0,0.0,0.0
63130,162,209,1,1,0,0.0,3,4.0,29.0,14,0.0,0.0,0.0
63131,162,209,1,1,0,0.0,3,2.0,2.0,14,0.0,1.0,1.0
63132,162,209,1,1,0,0.0,1,4.0,16.0,9,0.0,0.0,0.0
63134,162,210,1,1,0,0.0,2,2.0,21.0,12,1.0,0.0,0.0
63135,162,210,0,1,0,0.0,4,3.0,29.0,13,2.0,0.0,1.0
63138,162,210,1,1,0,0.0,2,2.0,30.0,12,1.0,0.0,0.0
63139,162,210,1,1,0,0.0,2,5.0,9.0,13,1.0,0.0,0.0
63140,162,210,1,1,0,0.0,2,3.0,8.0,14,1.0,1.0,0.0
63141,162,209,1,13,0,0.0,2,3.0,3.0,8,0.0,0.0,0.0
63142,162,209,1,1,0,0.0,1,3.0,12.0,9,0.0,0.0,0.0
63143,162,210,1,8,0,0.0,7,4.0,14.0,14,0.0,0.0,0.0
63144,162,210,0,1,0,0.0,7,4.0,5.0,13,0.0,1.0,2.0
63146,162,209,1,1,0,0.0,3,3.0,28.0,13,0.0,1.0,0.0
63147,162,209,0,1,0,0.0,1,1.0,11.0,14,0.0,0.0,1.0
63149,162,210,1,1,0,0.0,2,2.0,9.0,8,1.0,1.0,1.0
63150,162,210,1,1,0,0.0,2,5.0,27.0,14,1.0,0.0,1.0
63151,162,209,1,1,0,0.0,1,2.0,10.0,8,0.0,0.0,0.0
63152,162,209,1,1,0,0.0,1,3.0,31.0,14,0.0,0.0,0.0
63154,162,210,1,1,0,0.0,4,5.0,30.0,8,1.0,0.0,0.0
63155,162,209,0,1,0,0.0,3,2.0,6.0,8,0.0,0.0,1.0
63156,162,209,1,1,0,0.0,3,1.0,23.0,9,0.0,0.0,0.0
63157,162,209,0,1,0,0.0,1,5.0,29.0,9,0.0,0.0,1.0
63159,162,209,1,1,0,0.0,6,3.0,26.0,9,0.0,1.0,1.0
63160,162,209,1,1,0,0.0,7,3.0,27.0,9,0.0,0.0,0.0
63161,162,209,1,1,0,0.0,4,2.0,19.0,14,0.0,1.0,1.0
63162,162,209,1,1,0,0.0,1,3.0,12.0,12,0.0,0.0,0.0
63163,162,209,1,1,0,0.0,5,2.0,16.0,8,0.0,0.0,0.0
63164,162,209,1,1,0,1.0,1,2.0,30.0,12,0.0,0.0,0.0
63165,162,210,1,1,0,0.0,2,1.0,1.0,8,1.0,0.0,0.0
63167,162,209,0,1,0,0.0,4,1.0,18.0,13,0.0,0.0,1.0
63168,162,209,1,1,0,0.0,4,4.0,20.0,9,0.0,1.0,1.0
63170,162,209,1,9,0,0.0,7,1.0,15.0,9,0.0,2.0,2.0
63171,162,209,1,1,0,0.0,5,1.0,30.0,13,0.0,0.0,0.0
63172,162,210,1,1,0,0.0,7,2.0,23.0,8,1.0,1.0,1.0
63173,162,210,1,1,0,0.0,2,3.0,31.0,15,1.0,0.0,0.0
63174,162,210,1,1,0,0.0,2,4.0,1.0,13,1.0,0.0,0.0
63175,162,209,1,25,0,0.0,7,2.0,25.0,9,0.0,2.0,2.0
63176,162,210,1,1,0,0.0,2,4.0,30.0,14,1.0,1.0,1.0
63177,162,209,0,1,0,0.0,2,5.0,17.0,13,0.0,0.0,1.0
63178,162,209,1,1,0,0.0,2,3.0,11.0,10,0.0,1.0,1.0
63179,162,209,1,1,0,0.0,1,3.0,7.0,15,0.0,5.0,4.0
63181,162,209,1,1,0,0.0,1,2.0,16.0,8,0.0,0.0,0.0
63183,162,210,0,1,0,0.0,2,5.0,14.0,10,2.0,0.0,2.0
63184,162,210,1,1,0,0.0,2,5.0,31.0,8,1.0,0.0,0.0
63185,162,210,0,1,0,0.0,2,4.0,20.0,13,2.0,0.0,1.0
63186,162,209,1,1,0,0.0,2,3.0,15.0,14,0.0,0.0,0.0
63187,162,210,1,1,0,0.0,2,2.0,6.0,14,1.0,0.0,0.0
63188,162,210,0,1,0,0.0,2,3.0,5.0,8,2.0,0.0,1.0
63189,162,210,1,1,0,0.0,2,1.0,18.0,7,0.0,0.0,0.0
63190,162,209,1,1,0,0.0,5,1.0,6.0,13,0.0,0.0,0.0
63191,162,210,1,1,0,0.0,2,1.0,18.0,7,0.0,0.0,0.0
63194,162,209,1,6,0,0.0,3,2.0,13.0,11,0.0,0.0,0.0
63195,162,210,1,1,0,0.0,2,5.0,30.0,15,1.0,0.0,0.0
63197,162,210,1,1,0,0.0,2,5.0,13.0,12,0.0,2.0,0.0
63198,162,209,1,27,0,0.0,4,5.0,14.0,13,0.0,0.0,0.0
63200,162,209,1,1,0,0.0,1,1.0,5.0,14,0.0,1.0,1.0
63201,162,209,1,1,0,0.0,7,3.0,22.0,9,0.0,1.0,0.0
63202,162,210,0,1,0,0.0,2,3.0,18.0,8,0.0,0.0,1.0
63203,162,209,1,1,1,0.0,1,4.0,18.0,10,0.0,1.0,1.0
63205,162,210,1,1,0,0.0,2,1.0,1.0,14,1.0,0.0,0.0
63206,162,210,1,1,0,0.0,2,2.0,13.0,8,1.0,0.0,0.0
63207,162,209,1,1,0,0.0,2,1.0,1.0,13,0.0,0.0,0.0
63208,162,209,1,1,0,0.0,1,1.0,1.0,9,0.0,0.0,0.0
63210,162,209,0,1,0,0.0,7,2.0,10.0,8,0.0,0.0,1.0
63211,162,209,1,1,0,0.0,4,2.0,20.0,13,0.0,0.0,0.0
63212,162,210,0,1,0,0.0,2,1.0,22.0,7,2.0,0.0,1.0
63213,162,210,1,1,0,0.0,2,4.0,14.0,13,0.0,0.0,0.0
63214,162,209,1,1,0,0.0,3,3.0,25.0,9,0.0,0.0,0.0
63216,162,209,1,1,0,0.0,1,4.0,9.0,12,0.0,1.0,0.0
63217,162,209,1,1,0,0.0,1,3.0,5.0,12,0.0,0.0,0.0
63218,162,209,1,1,0,0.0,1,5.0,31.0,9,0.0,0.0,0.0
63219,162,209,1,1,0,0.0,3,1.0,20.0,9,0.0,0.0,0.0
63220,162,210,1,8,0,0.0,6,3.0,29.0,14,1.0,0.0,0.0
63221,162,210,1,1,0,0.0,2,3.0,24.0,10,1.0,1.0,0.0
63223,162,210,1,1,0,0.0,2,1.0,3.0,11,2.0,0.0,0.0
63224,162,210,0,1,0,0.0,2,3.0,31.0,12,2.0,0.0,1.0
63225,162,209,0,1,0,0.0,2,4.0,5.0,12,0.0,0.0,1.0
63226,162,210,1,1,0,0.0,2,4.0,23.0,14,1.0,0.0,0.0
63227,162,209,1,1,1,0.0,2,5.0,3.0,12,0.0,0.0,0.0
63230,162,210,1,1,0,0.0,2,3.0,31.0,14,1.0,0.0,0.0
63233,162,209,1,1,0,0.0,1,5.0,13.0,8,0.0,0.0,0.0
63234,162,209,1,1,0,0.0,7,1.0,9.0,13,0.0,1.0,1.0
63236,162,210,0,1,0,0.0,2,5.0,13.0,8,0.0,0.0,1.0
63237,162,210,1,1,0,0.0,2,3.0,20.0,15,0.0,1.0,1.0
63238,162,209,1,1,0,0.0,7,1.0,6.0,8,0.0,1.0,0.0
63239,162,210,1,1,0,0.0,2,4.0,15.0,12,1.0,0.0,0.0
63240,162,209,1,1,0,0.0,8,4.0,19.0,9,0.0,0.0,0.0
63242,162,209,1,1,0,0.0,1,1.0,6.0,12,0.0,0.0,0.0
63244,162,209,1,1,0,0.0,7,2.0,10.0,13,0.0,0.0,0.0
63246,162,209,1,1,0,0.0,5,2.0,23.0,9,0.0,1.0,0.0
63247,162,210,1,1,0,0.0,2,2.0,18.0,14,1.0,0.0,0.0
63248,162,209,1,1,0,0.0,2,3.0,31.0,13,0.0,0.0,0.0
63250,162,209,1,1,0,0.0,6,2.0,9.0,8,0.0,0.0,0.0
63251,162,209,1,1,0,0.0,3,2.0,11.0,13,0.0,1.0,1.0
63252,162,209,1,7,0,0.0,4,5.0,10.0,8,0.0,0.0,0.0
63253,162,209,1,1,0,0.0,4,5.0,21.0,13,0.0,0.0,0.0
63254,162,209,1,1,0,0.0,6,3.0,22.0,13,0.0,0.0,0.0
63255,162,209,1,1,0,0.0,5,5.0,15.0,14,0.0,0.0,0.0
63259,162,210,1,1,0,0.0,7,2.0,10.0,11,0.0,0.0,0.0
63260,162,210,1,1,0,0.0,6,2.0,13.0,11,2.0,0.0,0.0
63262,162,209,1,1,0,0.0,7,2.0,24.0,14,0.0,0.0,0.0
63263,162,209,0,1,0,0.0,1,1.0,25.0,10,0.0,0.0,1.0
63264,162,210,1,1,0,0.0,5,2.0,28.0,14,1.0,0.0,0.0
63266,162,209,1,1,0,0.0,2,5.0,14.0,10,0.0,3.0,2.0
63268,162,209,1,1,0,0.0,1,4.0,1.0,10,0.0,0.0,0.0
63269,162,209,1,1,0,0.0,3,1.0,29.0,8,0.0,0.0,0.0
63270,162,209,1,1,0,0.0,1,3.0,5.0,14,0.0,0.0,0.0
63271,162,209,1,1,0,0.0,7,3.0,5.0,9,0.0,0.0,0.0
63273,162,210,1,1,0,0.0,2,2.0,12.0,13,0.0,0.0,0.0
63274,162,209,1,1,0,0.0,1,5.0,16.0,10,0.0,1.0,0.0
63275,162,210,1,1,0,0.0,2,1.0,15.0,14,1.0,0.0,0.0
63276,162,209,0,1,0,0.0,1,2.0,16.0,13,0.0,0.0,1.0
63277,162,209,1,1,0,0.0,1,1.0,11.0,13,0.0,2.0,2.0
63278,162,210,1,1,0,0.0,3,5.0,24.0,14,1.0,0.0,0.0
63279,162,209,1,1,0,0.0,7,4.0,2.0,14,0.0,0.0,0.0
63280,162,209,1,1,0,0.0,1,1.0,9.0,10,0.0,0.0,0.0
63282,162,210,0,1,0,0.0,2,4.0,21.0,7,0.0,0.0,1.0
63283,162,209,1,1,0,0.0,5,3.0,17.0,9,0.0,0.0,0.0
63284,162,209,1,1,0,0.0,3,5.0,15.0,9,0.0,0.0,0.0
63286,162,210,0,1,0,0.0,2,5.0,2.0,13,1.0,0.0,1.0
63287,162,210,1,1,0,0.0,2,2.0,9.0,14,1.0,0.0,0.0
63289,162,210,1,1,0,0.0,4,1.0,24.0,14,1.0,0.0,0.0
63291,162,209,1,1,0,0.0,1,4.0,18.0,14,0.0,0.0,0.0
63293,162,209,0,1,0,0.0,2,1.0,20.0,12,0.0,0.0,1.0
63294,162,210,0,1,0,0.0,2,3.0,18.0,13,0.0,0.0,1.0
63296,162,209,1,1,0,0.0,1,4.0,4.0,13,0.0,0.0,0.0
63298,162,209,1,1,0,0.0,1,2.0,11.0,15,0.0,1.0,1.0
63300,162,209,1,1,0,0.0,1,1.0,6.0,14,0.0,0.0,0.0
63302,162,209,1,1,0,0.0,4,4.0,8.0,9,0.0,0.0,0.0
63304,162,210,1,1,0,0.0,3,3.0,25.0,14,1.0,0.0,0.0
63306,162,210,0,1,0,0.0,2,4.0,12.0,10,0.0,0.0,1.0
63307,162,209,1,27,0,0.0,4,5.0,6.0,14,0.0,0.0,0.0
63308,162,209,1,1,0,0.0,5,5.0,30.0,13,0.0,0.0,0.0
63309,162,210,1,1,0,0.0,2,2.0,11.0,8,1.0,0.0,0.0
63311,162,210,1,1,0,0.0,2,2.0,6.0,14,1.0,0.0,0.0
63312,162,209,1,1,0,0.0,4,4.0,14.0,9,0.0,0.0,0.0
63314,162,209,1,1,0,0.0,7,5.0,10.0,9,0.0,0.0,0.0
63316,162,210,0,1,0,0.0,2,2.0,12.0,10,0.0,0.0,1.0
63318,162,209,1,1,0,0.0,1,1.0,27.0,12,0.0,1.0,1.0
63319,162,209,1,1,0,0.0,1,4.0,12.0,14,0.0,1.0,0.0
63321,162,210,1,7,0,0.0,2,1.0,24.0,8,1.0,1.0,0.0
63323,162,210,1,1,0,0.0,2,2.0,7.0,14,1.0,0.0,0.0
63326,162,209,1,10,0,0.0,1,1.0,20.0,12,0.0,0.0,0.0
63327,162,209,1,1,0,0.0,1,2.0,10.0,10,0.0,0.0,0.0
63328,162,211,1,1,0,0.0,6,3.0,5.0,9,0.0,0.0,0.0
63329,162,210,1,1,0,0.0,2,4.0,29.0,12,1.0,1.0,0.0
63331,162,209,1,7,0,0.0,5,4.0,13.0,13,0.0,0.0,0.0
63332,162,209,0,1,0,0.0,1,5.0,20.0,8,0.0,0.0,1.0
63333,162,209,1,1,0,0.0,5,2.0,4.0,14,0.0,1.0,0.0
63335,162,210,1,1,0,0.0,7,1.0,11.0,13,0.0,0.0,0.0
63336,162,209,1,1,0,0.0,1,2.0,13.0,8,0.0,0.0,0.0
63337,162,210,1,1,0,0.0,7,2.0,16.0,9,1.0,0.0,0.0
63338,162,209,1,1,0,0.0,1,5.0,10.0,9,0.0,0.0,0.0
63340,162,209,1,1,0,0.0,1,1.0,2.0,12,0.0,0.0,0.0
63341,162,210,1,1,0,0.0,2,3.0,15.0,13,1.0,3.0,3.0
63344,162,210,1,1,0,0.0,7,2.0,4.0,13,1.0,1.0,1.0
63346,162,209,1,1,0,0.0,1,3.0,18.0,10,0.0,1.0,1.0
63347,162,210,0,1,0,0.0,5,3.0,28.0,8,2.0,0.0,1.0
63348,162,209,0,1,0,0.0,1,2.0,11.0,14,0.0,0.0,1.0
63349,162,209,1,1,0,0.0,7,1.0,10.0,8,0.0,0.0,0.0
63350,162,209,1,36,0,0.0,7,1.0,9.0,14,0.0,0.0,0.0
63351,162,210,1,1,0,0.0,2,2.0,13.0,13,1.0,0.0,0.0
63352,162,210,1,1,0,0.0,2,3.0,26.0,7,1.0,1.0,1.0
63353,162,209,1,1,0,0.0,1,4.0,16.0,13,0.0,0.0,0.0
63355,162,209,1,1,0,0.0,1,5.0,19.0,10,0.0,0.0,0.0
63356,162,210,1,1,0,0.0,5,1.0,26.0,8,1.0,0.0,0.0
63357,162,210,1,1,0,0.0,5,1.0,27.0,14,2.0,0.0,0.0
63358,162,209,1,1,0,0.0,3,5.0,10.0,14,0.0,0.0,0.0
63359,162,210,0,1,0,0.0,2,4.0,20.0,7,2.0,0.0,1.0
63361,162,209,1,1,0,0.0,3,2.0,31.0,13,0.0,0.0,0.0
63362,162,210,1,1,0,0.0,2,2.0,28.0,8,1.0,0.0,0.0
63363,162,210,1,1,0,0.0,2,3.0,17.0,8,1.0,0.0,0.0
63364,162,209,1,1,0,0.0,1,1.0,29.0,10,0.0,0.0,0.0
63365,162,209,1,16,0,0.0,7,4.0,8.0,8,0.0,0.0,0.0
63366,162,210,1,1,0,0.0,2,2.0,7.0,14,1.0,0.0,0.0
63368,162,209,1,1,0,0.0,7,3.0,21.0,9,0.0,2.0,0.0
63370,162,210,1,1,0,0.0,7,4.0,8.0,8,1.0,0.0,0.0
63371,162,209,0,1,0,0.0,4,2.0,26.0,14,0.0,1.0,2.0
63373,162,209,1,18,0,0.0,7,3.0,20.0,9,0.0,0.0,0.0
63375,162,209,1,9,1,0.0,7,3.0,21.0,13,0.0,1.0,1.0
63377,162,210,0,1,0,0.0,2,3.0,5.0,12,2.0,0.0,1.0
63378,162,210,0,1,0,0.0,2,1.0,24.0,15,1.0,0.0,1.0
63379,162,210,1,1,0,0.0,2,3.0,14.0,8,1.0,0.0,0.0
63380,162,209,1,1,0,0.0,4,2.0,27.0,9,0.0,0.0,0.0
63384,162,209,0,1,0,0.0,2,2.0,27.0,14,0.0,0.0,1.0
63386,162,210,1,1,0,0.0,4,1.0,25.0,13,0.0,0.0,0.0
63387,162,209,1,8,0,0.0,4,5.0,22.0,14,0.0,0.0,0.0
63388,162,209,1,1,0,0.0,2,4.0,18.0,10,0.0,0.0,0.0
63389,162,209,1,7,0,0.0,5,4.0,8.0,14,0.0,0.0,0.0
63390,162,209,1,17,0,0.0,7,2.0,21.0,14,0.0,0.0,0.0
63391,162,210,1,1,0,0.0,2,4.0,15.0,13,1.0,0.0,0.0
63392,162,210,1,1,0,0.0,2,4.0,25.0,10,1.0,0.0,0.0
63393,162,210,1,1,0,0.0,2,2.0,17.0,13,0.0,0.0,0.0
63394,162,209,1,1,0,0.0,1,5.0,3.0,10,0.0,0.0,0.0
63397,162,209,1,27,0,0.0,7,1.0,13.0,13,0.0,0.0,0.0
63398,162,209,0,1,0,0.0,7,5.0,13.0,13,0.0,0.0,1.0
63399,162,209,1,1,0,0.0,5,1.0,19.0,8,0.0,0.0,0.0
63400,162,210,1,1,0,0.0,2,3.0,31.0,10,1.0,0.0,0.0
63403,162,209,1,1,0,0.0,7,4.0,21.0,8,0.0,0.0,0.0
63405,162,210,0,1,0,0.0,2,2.0,6.0,14,2.0,0.0,1.0
63406,162,209,1,1,0,0.0,7,3.0,11.0,11,0.0,1.0,1.0
63407,162,209,1,1,0,0.0,7,5.0,6.0,13,0.0,0.0,0.0
63408,162,209,0,1,0,0.0,5,3.0,1.0,8,0.0,0.0,1.0
63410,162,210,1,1,0,0.0,2,2.0,10.0,14,0.0,0.0,0.0
63411,162,209,0,1,0,0.0,1,3.0,11.0,12,0.0,0.0,1.0
63412,162,209,1,7,0,0.0,2,3.0,26.0,13,0.0,0.0,0.0
63414,162,210,1,1,0,0.0,2,5.0,14.0,13,1.0,0.0,0.0
63417,162,209,1,1,0,0.0,6,4.0,4.0,13,0.0,1.0,1.0
63418,162,209,1,1,0,0.0,6,1.0,6.0,13,0.0,1.0,1.0
63419,162,210,1,1,0,0.0,2,5.0,19.0,13,1.0,0.0,0.0
63420,162,210,0,1,0,0.0,2,2.0,30.0,12,2.0,0.0,1.0
63423,162,209,1,1,0,0.0,5,2.0,4.0,14,0.0,0.0,0.0
63425,162,210,0,1,0,0.0,7,2.0,10.0,8,0.0,0.0,1.0
63426,162,210,1,1,0,0.0,2,5.0,19.0,15,1.0,1.0,0.0
63428,162,209,1,1,0,0.0,4,2.0,17.0,13,0.0,0.0,0.0
63429,162,210,1,1,0,0.0,2,2.0,17.0,10,0.0,0.0,0.0
63430,162,209,1,1,0,0.0,1,2.0,4.0,14,0.0,0.0,0.0
63431,162,210,1,1,0,0.0,5,1.0,24.0,14,2.0,0.0,0.0
63433,162,209,1,1,0,0.0,7,4.0,26.0,14,0.0,0.0,0.0
63434,162,209,1,1,0,0.0,5,5.0,7.0,14,0.0,0.0,0.0
